MarMam observation ID num	MarMam individual ID num PK	Animal ID	Vernacular name	Date event observed	Date event observed confidence	Date event reported	Observation type	Gear type	Latitude 	Longitude 	Coordiante Capture method 	Location 	Area descriptor	NZ Regions	Physical population	General description of conditions	Description	Event remarks 	Platform	DOC response	Agency notified	DNA test results Haplotype	sex	Age class	Length cm	Suspected primary cause of death	Necropsy status	Necropsy results	Necropsy results details	Result confidence (for human-related cause of death only)
4400	678		Hector's dolphin	3/09/17 17:15	Actual	2017-09-03	Beachcast (dead on shore)	Not Applicable	-43.85395483	172.3941988	GPS - Subject location	Kaitorete Spit	CEP-Other (South Island)	Canterbury	ECSI	Not recorded	Discovery reported by Birdlings Flat local via email on Sunday so response delayed until monday morning when email was checked. Animal not retrieved for post-mortem as per pathologists advice due to scavanging and decomposition. 	"Large hole (semi-circular) around vent area. SMall hole below eye. Carcass not smelly, no birds on animal when approached. A few maggots, lots of flies eggs. Samples, photos, and measurements taken. Animal pulled up to top of beach and left unburied,"	Land	DNA collected	DOC		Unknown	Adult	142	Unknown	Not applicable	Not applicable	Not applicable	Not applicable
4401	679	H265	Hector's dolphin	21/10/17 0:00	Actual	2017-10-21	Beachcast (dead on shore)	Not Applicable	-45.795764	170.655297	Estimated location	"Pulling Point, Dunedin"	CEP-Other (South Island)	Otago	ECSI	Unknown	Dead dolphin found. This dolphin has been confirmed positive for toxoplasmosis. 	Was recognised by Otago Uni dolphin ID catalogue. Had been seen in Blueskin Bay on 27 April. 	Platform not specified	Post mortem	DOC		Female	Adult	145	Sent for necropsy	Complete	Natural causes - disease	"Toxoplasmosis.
toxoplasmosis, although there are other potential causes for these changes as well. We will do some further
testing on these tissues for Toxoplasma, and will update on the findings in due course."	Not applicable
4402	680	H266	Hector's dolphin	26/11/17 0:00	Actual	2017-11-26	Beachcast (dead on shore)	Not Applicable	-42.21194123	171.3139532	GPS - Subject location	Canoe Creek area	CEP-Other (South Island)	West Coast	WCSI	"light swell, light south west wind, medium incoming tide"	dead neonate found on beach and sent for necropsy	"2-3 Hector's dolphins were observed offshore in the area yesterday, 25/11/17 3.30pm"	Land	Post mortem	DOC		Male	Juvenile	70	Sent for necropsy	Complete	Natural causes- maternal separation	"There were no indications of trauma and despite being on the slightly skinny side, there were no obvious gross indications of any underlying disease such as an umbilical infection or congenital birth (including heart) defects.
The lack of milk in the stomach and the pale soft liver (possibly an indication of lipid of glycogen mobilisation as an energy source due to lack of nutrition) could indicate the animal hasn't feed in sometime so this could be a case of maternal separation"	Not applicable
4403	681		Hector's dolphin	6/12/17 0:00	Actual	2017-12-06	Beachcast (dead on shore)	Not Applicable	-43.097993	172.889778	Estimated location	"McIntosh Beach, at the end of Mount Cass Road"	CEP-Other (South Island)	Canterbury	ECSI	Unknown	decomposing dolphin in the hot weather. 	"Due to decomposition, dolphin was left in situ. Nothing of note to show human interference. "	Land	Basic data record	DOC		Unknown	Adult		Unknown	Not applicable	Not applicable	Not applicable	Not applicable
4404	682		Hector's dolphin	13/12/17 0:00	Actual	2017-12-13	Beachcast (dead on shore)	Not Applicable	-41.824672	171.459325	Estimated location	"Nine Mile Beach, Westport"	CEP-Other (South Island)	West Coast	WCSI	Unknown	found fresh with large bite marks taken out of it. No marks on remaining carcass to indicate net entanglement	Multiple shark bites to body. Can't be sure if predation or scavenging but feeling is predation due to freshness of carcass. 	Land	Basic data record	DOC		Unknown	Adult		Natural causes	Not applicable	Not applicable	Not applicable	Not applicable
4415	684		Hector's dolphin	2/04/10 0:00	Actual	2010-04-02	Entangled - caught in gear (dead)	Commercial set net	-43.1833	170.15	Estimated location	offshore Okarito area	CEP-Other (South Island)	West Coast	WCSI	Not recorded	fisherman reported capture in set net. 	Not recorded	Commercial fishing vessel	Basic data record	MPI		Not recorded	Adult		Entanglement	Not applicable	Not applicable	Not applicable	Not applicable
4583	685		Hector's dolphin	31/12/17 14:00	Actual	2017-01-31	Beachcast (dead on shore)	Not Applicable	-43.32861671	172.711794	GPS - Subject location	"1km north of the Woodend Beach Lifeguard stand, on high tide line"	CEP-Other (South Island)	Canterbury	ECSI	Decent waves	Dolphin was washed up at high tide mark. Appeared To be a juvenile. We were there just prior to high Tide so assume it had come in on the previous tide	No obvious marks or entanglement. Already well degraded and poor body condition (very hot weather) therefore not sent for necropsy	Land	Buried	DOC		Unknown	Juvenile	84	Unknown	Not applicable	Not applicable	Not applicable	Not applicable
4584	686	H267	Maui dolphin	21/01/18 15:15	Actual	2018-01-21	Beachcast (dead on shore)	Not Applicable	-37.39848777	174.7105166	GPS - Subject location	"Sunset Beach, Port Waikato"	CEP-Waikato River to North of Raglan	Waikato	WCNI	"1-2 beaufort, wind NE 5kt, light swell, outgoing tide"	Animal washed ashore 100m south of sunset beach surf club. attended until DOC staff arrived. 	"Significant trauma (bite marks) to right hand side exposing internal organs. no signs of net entanglement. Adult Maui, sex unknown. "	Land	Post mortem	DOC	G	Male	Adult	140	Sent for necropsy	Complete	Natural Causes - general	Shark predation. The immediate cause of death was haemorrhage due to the ruptured aorta. 	Not applicable
4585	687	H268	Hector's dolphin	2/02/18 0:00	Actual	2018-02-02	Beachcast (dead on shore)	Not Applicable	-41.90424285	174.1193863	GPS - Subject location	"Ure stream mouth, south of Ward"	CEP-Other (South Island)	Marlborough	ECSI	Not recorded	Not recorded	"Male juveniles, no obvious marks. "	Land	Post mortem	DOC		Male	Juvenile	124.2	Sent for necropsy	Complete	Indeterminable	Open - too decomposed. No histology could be undertaken as the organs had liquified. 	Not applicable
4586	688	H269	Hector's dolphin	4/03/18 0:00	Actual	2018-03-04	Beachcast (dead on shore)	Unknown	-41.26448523	173.1525115	GPS - Subject location	Rabbit Island	CEP-Other (South Island)	Tasman	NCSI	Not recorded	The animal was recovered on 4/3/18 and held in the office on ice for delivery the next day. Complete animal will be sent to Massey University. 	dolphin has visible net marks. 	Land	Post mortem	DOC		Male	Adult		Sent for necropsy	Complete	Entanglement	"1. Probable bycatch. 2. Chronic moderate parasitism. The most likely cause of death is bycatch, based on the skin markings, full stomach and absence of other significant/severe conditions or diseases."	Probable
4587	689		Hector's dolphin	11/03/18 0:00	Actual	2018-03-11	Beachcast (dead on shore)	Not Applicable	-43.830953	172.623508	Estimated location	7.5km along Kaitorete	CEP-Other (South Island)	Canterbury	ECSI	Not recorded	"Hector's dolphin calf washed up, too decomposed for necropsy"	Not recorded	Land	Buried	DOC		Unknown	Juvenile	80	Unknown	Not applicable	Not applicable	Not applicable	Not applicable
4588	690		Hector's dolphin	17/11/17 0:00	Actual		Entangled - caught in gear (dead)	Commercial set net	-43.45	172.917	Estimated location	offshore Christchurch	CEP-Other (South Island)	Canterbury	ECSI	Not recorded	one Hector's dolphin caught in a commercial set net targetting rig. self-reported. 	Not recorded	Commercial fishing vessel	Basic data record	MPI		Unknown	Adult		Entanglement	Not applicable	Not applicable	Not applicable	Not applicable
4589	691		Hector's dolphin	19/02/18 0:00	Actual		Entangled - caught in gear (dead)	Commercial set net	-43.4333	172.85	Estimated location	offshore Christchurch	CEP-Other (South Island)	Canterbury	ECSI	Not recorded	five Hector's dolphins caught in a commercial set net targetting rig. self-reported. 	http://www.doc.govt.nz/news/media-releases/2018/more-measures-to-protect-hectors-dolphins/	Commercial fishing vessel	Basic data record	MPI		Unknown	Adult		Entanglement	Not applicable	Not applicable	Not applicable	Not applicable
4589	692		Hector's dolphin	19/02/18 0:00	Actual		Entangled - caught in gear (dead)	Commercial set net	-43.4333	172.85	Estimated location	offshore Christchurch	CEP-Other (South Island)	Canterbury	ECSI	Not recorded	five Hector's dolphins caught in a commercial set net targetting rig. self-reported. 	http://www.doc.govt.nz/news/media-releases/2018/more-measures-to-protect-hectors-dolphins/	Commercial fishing vessel	Basic data record	MPI		Unknown	Adult		Entanglement	Not applicable	Not applicable	Not applicable	Not applicable
4589	693		Hector's dolphin	19/02/18 0:00	Actual		Entangled - caught in gear (dead)	Commercial set net	-43.4333	172.85	Estimated location	offshore Christchurch	CEP-Other (South Island)	Canterbury	ECSI	Not recorded	five Hector's dolphins caught in a commercial set net targetting rig. self-reported. 	http://www.doc.govt.nz/news/media-releases/2018/more-measures-to-protect-hectors-dolphins/	Commercial fishing vessel	Basic data record	MPI		Unknown	Adult		Entanglement	Not applicable	Not applicable	Not applicable	Not applicable
4589	694		Hector's dolphin	19/02/18 0:00	Actual		Entangled - caught in gear (dead)	Commercial set net	-43.4333	172.85	Estimated location	offshore Christchurch	CEP-Other (South Island)	Canterbury	ECSI	Not recorded	five Hector's dolphins caught in a commercial set net targetting rig. self-reported. 	http://www.doc.govt.nz/news/media-releases/2018/more-measures-to-protect-hectors-dolphins/	Commercial fishing vessel	Basic data record	MPI		Unknown	Adult		Entanglement	Not applicable	Not applicable	Not applicable	Not applicable
4589	695		Hector's dolphin	19/02/18 0:00	Actual		Entangled - caught in gear (dead)	Commercial set net	-43.4333	172.85	Estimated location	offshore Christchurch	CEP-Other (South Island)	Canterbury	ECSI	Not recorded	five Hector's dolphins caught in a commercial set net targetting rig. self-reported. 	http://www.doc.govt.nz/news/media-releases/2018/more-measures-to-protect-hectors-dolphins/	Commercial fishing vessel	Basic data record	MPI		Unknown	Adult		Entanglement	Not applicable	Not applicable	Not applicable	Not applicable
4590	697	H270	Hector's dolphin	22/03/18 11:30	Actual	2018-03-22	Dead sighting at sea	Not Applicable	-41.19143333	174.1897333	GPS - Subject location	"75m offshore, south end Spencer Bay, Queen Charlotte Sound"	CEP-Other (South Island)	Marlborough	NCSI	"wind SE 12 knots, no swell, incoming tide
"	Most likely natural causes	"The first observer passed on that there was a pod of bottlenosed dolphins in the area the Hector's dolphin was seen (20 or so). When we went out to locate the dolphin we also saw this pod within 100-200m of where we picked up the Hector's dolphin. It was suggested they may have had something to do with its death (unlikely). Other than several very small marks that looked like decomposition, no other marks or injuries were seen on the carcass. "	Tourism vessel	Post mortem	DOC		Male	Juvenile	125	Sent for necropsy	Complete	Natural causes - disease	"1. Severe parasitic pneumonia. 2. Impacted stomach contents. This young dolphin was in sub-optimal body condition, and had severe pneumonia caused by lungworm. In addition,
he had a compacted bolus of what appeared to be fine fish bones in his stomach. While either one of these
conditions alone is unlikely to have directly caused his death, it is possible that the combined effects were serious
enough to be fatal."	Not applicable
